ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
0.5243328121638977,0.40116061338843767,0.8101579745265006,-1.2937399188895102,2.077654198714953,10/14/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Planes,1.4007799453734566,S18_1662,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,71270,USA,EMEA,Cervantes,Francisca,Large
0.6220854079860895,-0.8309080121008373,0.8101579745265006,0.5997097815965698,0.08158444657421596,11/1/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4007799453734566,S18_1662,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium
0.7415608028798795,-1.0362527830157164,0.8101579745265006,-0.1103338560857102,-0.40680057934648134,11/10/2004 0:00,Resolved,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4007799453734566,S18_1662,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,1734,Denmark,EMEA,Petersen,Jytte,Small
0.8610361977736695,0.6065053843033168,0.8101579745265006,-1.2937399188895102,1.1245491376779166,11/22/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Planes,1.4007799453734566,S18_1662,Royale Belge,(071) 23 67 2555,"Boulevard Tirou, 255",Charleroi,B-6000,Belgium,EMEA,Cartrain,Pascale,Medium
1.0022343917390577,0.40116061338843767,0.786361084567585,-1.2937399188895102,0.17778116802883087,12/3/2004 0:00,Shipped,1.0653495257808978,1.3423316450301723,0.2643280247651782,Planes,1.4007799453734566,S18_1662,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,WX3 6FW,UK,EMEA,Brown,Ann,Medium
1.2411851815266377,-0.7282356266433977,-1.2943794812150835,-0.5836962812072303,-1.0548184034947434,1/31/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Planes,1.4007799453734566,S18_1662,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Small
1.3823833754920258,-1.0362527830157164,-1.4421185063766835,0.1263473564750498,-1.1890268127948174,3/1/2005 0:00,Resolved,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Planes,1.4007799453734566,S18_1662,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small
1.5127201699216148,-0.21487369935619982,0.8101579745265006,1.0730722067180898,0.3590480468815827,3/30/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Planes,1.4007799453734566,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,EMEA,Henriot,Paul,Medium
1.534442968993213,-0.11220131389876024,0.8101579745265006,-1.2937399188895102,1.563871935072368,4/1/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Planes,1.4007799453734566,S18_1662,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Medium
1.7082253615659986,-1.138925168473156,0.8101579745265006,1.7831158444003699,0.4334803619241118,5/10/2005 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Planes,1.4007799453734566,S18_1662,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Medium
-1.723976891746514,-0.5228908557285186,0.8101579745265006,-0.8203774937679902,0.8672697436164886,1/6/2003 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,EMEA,Young,Valarie,Medium
-1.615362896388523,0.7091777697607564,0.8101579745265006,0.1263473564750498,1.365765878504078,3/18/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium
-1.4633033028873357,-1.4469423248454747,0.8101579745265006,-0.1103338560857102,-0.3789705936024847,5/21/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,EMEA,King,Sue,Small
-1.1917683144923585,-0.11220131389876024,0.8101579745265006,1.0730722067180898,0.989124354366788,9/12/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Brisbane,94217,USA,EMEA,Taylor,Sue,Medium
-1.0505701205269704,-0.6255632411859581,0.8101579745265006,0.5997097815965698,0.8811168584744772,10/18/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,28034,USA,EMEA,Brown,Julie,Medium
-0.9310947256331803,-1.138925168473156,0.8101579745265006,1.5464346318396098,-0.024484453237976617,11/5/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,EMEA,Rovelli,Giovanni,Medium
-0.8333421298109885,0.9145225406756355,0.8101579745265006,0.8363909941573299,2.1725911042295465,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Large
-0.7138667349171985,-1.4469423248454747,0.8101579745265006,1.7831158444003699,-0.2238829071930125,11/21/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,3150,Australia,APAC,Connery,Sean,Medium
-0.5943913400234085,-0.21487369935619982,0.8101579745265006,-0.5836962812072303,1.2688360744981577,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,EMEA,Young,Jeff,Medium
-0.48577734466541767,-0.5228908557285186,0.8101579745265006,0.1263473564750498,1.3103774190721236,1/26/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,28023,Spain,EMEA,Sommer,MartÂ¡n,Medium
-0.3445791507000295,-0.9335803975582768,0.8101579745265006,0.8363909941573299,0.08629246562593212,3/2/2004 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,EMEA,Saveley,Mary,Medium
-0.19251955719884223,0.6065053843033168,0.8101579745265006,-1.0570587063287502,2.195669628992861,4/13/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,EMEA,Citeaux,Frederique,Large
0.23107502469732227,-0.9335803975582768,0.8101579745265006,2.2564782695218897,0.06229079987208508,8/17/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,EMEA,Accorti,Paolo,Medium
0.317966220983715,-0.3175460848136394,0.8101579745265006,-0.3470150686464702,1.2605278055833646,9/1/2004 0:00,Shipped,0.23455347294126402,0.5217594852380163,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,APAC,Victorino,Wendy,Medium
0.47002581448490227,0.8118501552181959,0.8101579745265006,-1.2937399188895102,2.0396588015928563,10/6/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Vintage Cars,1.7243176109131062,S18_1749,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large
0.5786398098428932,1.325212082505394,0.8101579745265006,2.4931594820826497,2.4569185293135787,10/21/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Large
0.7850064010230758,0.9145225406756355,-0.4768571574181757,0.1263473564750498,-0.1608052263340337,11/17/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,EMEA,Hernandez,Rosa,Medium
0.926204594988464,1.017194926133075,0.8101579745265006,-1.2937399188895102,2.2242869996993706,11/25/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Vintage Cars,1.7243176109131062,S18_1749,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,EMEA,Lebihan,Laurence,Large
1.176016784311843,0.1958158424735585,0.8101579745265006,-0.8203774937679902,0.6244347909363351,1/12/2005 0:00,Resolved,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Vintage Cars,1.7243176109131062,S18_1749,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,EMEA,Young,Julie,Medium
1.3063535787414322,0.40116061338843767,0.8101579745265006,-1.0570587063287502,1.0022383866734716,2/10/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Vintage Cars,1.7243176109131062,S18_1749,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
1.6104727657438067,4.200038875313702,0.8101579745265006,-1.0570587063287502,5.717452507874626,4/22/2005 0:00,On Hold,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Vintage Cars,1.7243176109131062,S18_1749,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,EMEA,Frick,Sue,Large
1.7516709597091948,0.1958158424735585,0.8101579745265006,-0.3470150686464702,0.9392747408780295,5/29/2005 0:00,In Process,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Vintage Cars,1.7243176109131062,S18_1749,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,APAC,Huxley,Adrian,Medium
-1.6370856954601212,0.29848822793099805,-0.06289042584120948,-1.0570587063287502,-0.22973670712121302,3/3/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Japan,Cruz,Arnold,Medium
-1.485026101958934,0.8118501552181959,-0.5591547351927588,-0.1103338560857102,-0.23977179271241417,5/8/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,EMEA,Lebihan,Laurence,Medium
-1.3438279079935458,1.325212082505394,-0.21558713641091679,-0.8203774937679902,0.13738017409022882,7/2/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,EMEA,Nelson,Valarie,Medium
-1.2134911135639566,-0.9335803975582768,-0.06289042584120948,-0.8203774937679902,-0.7666137862504744,9/5/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,EMEA,Nelson,Allen,Small
-1.0722929195985684,0.29848822793099805,0.24250299529820515,-0.5836962812072303,-0.10262562296599856,10/11/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,Los Angeles,28034,USA,EMEA,Chandler,Michael,Medium
-0.9636789242405776,-1.5496147103029143,-1.0172448669018808,-1.0570587063287502,-1.2441166089651288,11/4/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,8010,Austria,EMEA,Mendel,Roland,Small
-0.8442035293467876,-1.344269939388035,-0.48280637990790476,0.8363909941573299,-1.0467599256715063,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Small
-0.7247281344529977,1.017194926133075,0.35702552822548583,2.0197970569611297,0.29041522935604613,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,EMEA,Young,Valarie,Medium
-0.6052527395592077,1.017194926133075,0.08980628472849783,-0.5836962812072303,0.15870473097153123,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
-0.5075001437370158,-1.5496147103029143,-0.8263739786897467,1.7831158444003699,-1.2023037523351239,1/16/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Small
-0.36630194977162767,1.2225396970479543,-0.9408965116170267,-0.3470150686464702,-0.27907587794461874,2/22/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
-0.2142423562704404,1.1198673115905147,-0.48280637990790476,-0.5836962812072303,-0.08339170891619634,4/12/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,EMEA,Koskitalo,Pirkko,Medium
-0.06218276276925314,-1.2415975539305957,0.013457929443644528,0.5997097815965698,-0.8815991419829874,6/1/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Small
0.07901543119613502,-0.21487369935619982,-0.4446322022654781,0.8363909941573299,-0.5914179169707544,7/6/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Small
0.2093522256257241,-0.6255632411859581,0.35702552822548583,0.8363909941573299,-0.4990115038184438,8/6/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,EMEA,King,Sue,Small
0.3071048214479159,0.9145225406756355,-0.06289042584120948,0.3630285690358098,0.038701832443417426,8/30/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
0.4483030154133041,0.6065053843033168,0.43337388351033984,-1.2937399188895102,0.12734508849902765,10/4/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,-0.59022107333208,S18_1889,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,EMEA,Keitel,Roland,Medium
0.556917010771295,-1.5496147103029143,0.3951997058679125,-0.1103338560857102,-0.9347014699030936,10/16/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Small
0.676392405665085,0.1958158424735585,-0.25376131405334346,1.7831158444003699,-0.351830248480827,11/4/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,EMEA,Benitez,Violeta,Small
0.7632836019514777,-0.6255632411859581,0.8101579745265006,0.5997097815965698,-0.3253143810880591,11/15/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,EMEA,Yu,Kwai,Small
0.9044817959168658,2.043918780707471,-0.9027223339746001,-1.2937399188895102,0.024903589755515928,11/24/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,-0.59022107333208,S18_1889,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,APAC,Ferguson,Peter,Medium
1.1325711861686467,-1.344269939388035,0.8101579745265006,0.1263473564750498,0.07203265244276415,1/6/2005 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,1.6938261357079059,Classic Cars,-0.59022107333208,S18_1889,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,EMEA,Suominen,Kalle,Medium
1.284630779669834,-0.42021847027107895,-0.7881998010473193,-0.5836962812072303,-0.7891927288306769,2/9/2005 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,1.6938261357079059,Classic Cars,-0.59022107333208,S18_1889,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,EMEA,Karttunen,Matti,Small
1.414967574099423,1.4278844679628335,-0.2200490532782136,-0.8203774937679902,0.17805268008486988,3/3/2005 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,1.6938261357079059,Classic Cars,-0.59022107333208,S18_1889,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,EMEA,Larsson,Maria,Medium
1.5887499666722085,2.6599530934521085,-0.48280637990790476,-0.5836962812072303,0.5187134265558722,4/14/2005 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,1.6938261357079059,Classic Cars,-0.59022107333208,S18_1889,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,67000,France,EMEA,Citeaux,Frederique,Medium
1.7408095601733957,0.40116061338843767,0.013457929443644528,0.5997097815965698,-0.1523829223557043,5/17/2005 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,1.6938261357079059,Classic Cars,-0.59022107333208,S18_1889,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,EMEA,Pipps,Georg,Medium
-1.626224295924322,0.29848822793099805,0.8101579745265006,-0.8203774937679902,0.47721552391087263,3/10/2003 0:00,Shipped,-1.4270386327380036,-1.1193848343462958,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,EMEA,Hernandez,Rosa,Medium
-1.485026101958934,-0.42021847027107895,0.8101579745265006,-1.2937399188895102,0.2970889956934845,5/8/2003 0:00,Shipped,-0.5962425798983697,-0.5723367278181918,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,13008,France,EMEA,Lebihan,Laurence,Medium
-1.3329665084577467,0.09314345701611891,0.8101579745265006,-1.2937399188895102,0.9344526867627769,7/4/2003 0:00,Shipped,0.23455347294126402,-0.025288621290087743,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,Toulouse,31000,France,EMEA,Roulet,Annette,Medium
-1.2026297140281577,-1.0362527830157164,0.8101579745265006,1.3097534192788498,0.36823058461682134,9/11/2003 0:00,Shipped,0.23455347294126402,0.5217594852380163,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,APAC,O'Hara,Anna,Medium
-1.0614315200627693,1.325212082505394,0.8101579745265006,1.0730722067180898,1.4072746416313189,10/17/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,EMEA,Ibsen,Palle,Medium
-0.9528175247047785,-0.009528928441320661,0.8101579745265006,-1.2937399188895102,0.6116139916501736,11/5/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,H1J 1C3,Canada,EMEA,Fresnisre,Jean,Medium
-0.8442035293467876,-1.4469423248454747,0.8101579745265006,-0.3470150686464702,-0.14542678347998536,11/12/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,EMEA,Oeztan,Veysel,Medium
-0.7247281344529977,1.2225396970479543,0.8101579745265006,0.8363909941573299,2.100097385267136,11/20/2003 0:00,Shipped,1.0653495257808978,1.0688075917661204,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,62005,USA,EMEA,Young,Valarie,Large
-0.5943913400234085,0.29848822793099805,0.8101579745265006,2.2564782695218897,1.5632311666201162,12/2/2003 0:00,Shipped,1.0653495257808978,1.3423316450301723,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,EMEA,Young,Jeff,Medium
-0.5075001437370158,0.6065053843033168,0.8101579745265006,0.5997097815965698,0.6988616757377434,1/16/2004 0:00,Shipped,-1.4270386327380036,-1.6664329408743999,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,EMEA,Freyre,Diego,Medium
-0.35544055023582855,-1.138925168473156,0.8101579745265006,0.1263473564750498,0.18364582843927296,2/26/2004 0:00,Shipped,-1.4270386327380036,-1.3929088876103477,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,Collectable Mini Designs Co.,7605558146,361 Furth Circle,San Diego,91217,USA,EMEA,Thompson,Valarie,Medium
-0.20338095673464132,0.1958158424735585,0.8101579745265006,-1.0570587063287502,1.0710775533615975,4/13/2004 0:00,Shipped,-0.5962425798983697,-0.8458607810822437,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Japan,Kentary,Mory,Medium
-0.06218276276925314,-0.21487369935619982,0.8101579745265006,-0.5836962812072303,0.491833733008012,6/1/2004 0:00,Cancelled,-0.5962425798983697,-0.29881267455413973,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium
0.07901543119613502,1.4278844679628335,0.8101579745265006,-0.3470150686464702,1.4387483191673587,7/6/2004 0:00,Shipped,0.23455347294126402,-0.025288621290087743,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,EMEA,Moroni,Maurizio,Medium
0.2093522256257241,-0.6255632411859581,0.8101579745265006,-0.3470150686464702,0.10869221024914896,8/6/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,83030,USA,EMEA,King,Sue,Medium
0.3071048214479159,-1.138925168473156,0.8101579745265006,-0.8203774937679902,-0.020314028057217787,8/30/2004 0:00,Shipped,0.23455347294126402,0.24823543197396428,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,EMEA,Holz,Michael,Medium
0.45916441494910315,1.2225396970479543,0.8101579745265006,0.1263473564750498,2.13633881450722,10/5/2003 0:00,Shipped,1.0653495257808978,0.7952835385020682,-1.1651700861775494,Classic Cars,1.0274672543661685,S18_1984,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,EMEA,Klaeboe,Jan,Large
0.556917010771295,-1.138925168473156,0.8101579745265006,-1.2937399188895102,-0.057456877323351946,10/16/2004 0:00,Shipped,1.0653495257808978,0.7952835385020682,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,Koln,50739,Germany,EMEA,Pfalzheim,Henriette,Medium
0.676392405665085,-1.0362527830157164,0.8101579745265006,0.5997097815965698,0.09780457680198529,11/4/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,EMEA,Benitez,Violeta,Medium
0.7850064010230758,-0.5228908557285186,-2.537766981568415,0.3630285690358098,-1.4008876701220427,11/17/2004 0:00,Shipped,1.0653495257808978,1.0688075917661204,0.2643280247651782,Classic Cars,1.0274672543661685,S18_1984,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,EMEA,Hernandez,Rosa,Small
